Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_3/Channel_0.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_3.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_0/Channel_2.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_5.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_0/Channel_1.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0.actual.value,
Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_3/Channel_0,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_3,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_0/Channel_2,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_5,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_0/Channel_1,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0,
2023/08/10 12:42:15.000,,,33.861328125,24.7099609375,24.7265625,,,
2023/08/10 12:42:16.000,44.6572265625,22.99609375,,,,,,
2023/08/10 12:42:19.000,44.658203125,23.0048828125,,,,,,
2023/08/10 12:42:24.000,44.62890625,,,,,,,
2023/08/10 12:42:27.000,44.6171875,22.994140625,,,,,,
2023/08/10 12:42:32.000,,,,,,18.5693359375,24.2236328125,
2023/08/10 12:42:34.000,,,,,,18.564453125,24.2392578125,
2023/08/10 12:42:36.000,,,,,,,24.2197265625,
2023/08/10 12:42:37.000,44.603515625,23.0087890625,,,,,,
2023/08/10 12:42:39.000,44.583984375,23.0009765625,,,,,,
2023/08/10 12:42:44.000,44.5732421875,,,,,,,
2023/08/10 12:42:45.000,,,33.5859375,24.7021484375,24.716796875,,,
2023/08/10 12:42:46.000,,23.0029296875,,,,,,
2023/08/10 12:42:49.000,44.564453125,23.0009765625,,,,,,
2023/08/10 12:42:54.000,44.537109375,23.0029296875,,,,,,
2023/08/10 12:42:56.000,,,,,,18.5634765625,24.216796875,
2023/08/10 12:42:58.000,,,,,,18.564453125,24.2099609375,
2023/08/10 12:43:02.000,,,,,,18.5673828125,24.19921875,
2023/08/10 12:43:03.000,,,33.384765625,24.6484375,24.67578125,,,
2023/08/10 12:43:04.000,44.494140625,22.9970703125,,,,,,
2023/08/10 12:43:06.000,,,,,,18.560546875,24.2041015625,
2023/08/10 12:43:07.000,,,33.32421875,24.634765625,24.6337890625,,,
2023/08/10 12:43:08.000,44.478515625,22.99609375,,,,,,
2023/08/10 12:43:12.000,,,,,,18.556640625,24.1923828125,
2023/08/10 12:43:14.000,,,,,,18.5546875,24.177734375,
2023/08/10 12:43:16.000,44.4638671875,,,,,18.5556640625,24.2041015625,
2023/08/10 12:43:19.000,44.44921875,22.9873046875,,,,,,
2023/08/10 12:43:24.000,44.4384765625,22.994140625,,,,,,
2023/08/10 12:43:27.000,44.421875,22.9853515625,,,,,,
2023/08/10 12:43:28.000,,,,,,18.5517578125,24.1845703125,
2023/08/10 12:43:32.000,,,,,,18.5634765625,24.177734375,
2023/08/10 12:43:34.000,,,,,,18.5654296875,24.1767578125,
2023/08/10 12:43:36.000,,,,,,18.5615234375,24.158203125,
2023/08/10 12:43:38.000,,,,,,18.552734375,24.162109375,
2023/08/10 12:43:42.000,44.392578125,22.9814453125,,,,,24.1708984375,
2023/08/10 12:43:45.000,44.396484375,,,,,,,
2023/08/10 12:43:46.000,,,,,,18.560546875,24.140625,
2023/08/10 12:43:48.000,,,,,,18.55859375,24.154296875,
2023/08/10 12:43:51.000,44.3671875,,,,,18.5556640625,24.1552734375,
2023/08/10 12:43:53.000,,,32.998046875,24.5732421875,24.5576171875,,,
2023/08/10 12:43:54.000,44.3544921875,22.98046875,,,,,,
2023/08/10 12:43:57.000,44.353515625,22.9833984375,,,,,,
2023/08/10 12:44:03.000,44.3349609375,22.984375,,,,,,
2023/08/10 12:44:04.000,,,,,,18.5478515625,24.14453125,
2023/08/10 12:44:06.000,,,,,,,24.1357421875,
2023/08/10 12:44:08.000,,,,,,18.560546875,24.119140625,
2023/08/10 12:44:12.000,,,,,,18.55078125,24.1376953125,
2023/08/10 12:44:14.000,,,,,,18.5498046875,24.1279296875,
2023/08/10 12:44:16.000,,,,,,18.5439453125,24.126953125,
2023/08/10 12:44:17.000,,,32.80078125,24.546875,24.587890625,,,
2023/08/10 12:44:18.000,44.259765625,22.9765625,,,,,,
2023/08/10 12:44:20.000,,,,,,18.5517578125,24.125,
2023/08/10 12:44:21.000,44.2705078125,22.978515625,,,,,,
2023/08/10 12:44:23.000,44.2666015625,22.98046875,,,,,,
2023/08/10 12:44:27.000,44.2578125,22.9794921875,,,,,,
2023/08/10 12:44:33.000,44.25390625,,,,,,,
2023/08/10 12:44:34.000,,,,,,,24.1337890625,
2023/08/10 12:44:36.000,,,,,,18.5498046875,24.10546875,
2023/08/10 12:44:37.000,,,32.7490234375,24.513671875,24.556640625,,,
2023/08/10 12:44:38.000,44.244140625,22.970703125,,,,,,
2023/08/10 12:44:40.000,,,,,,18.552734375,,
2023/08/10 12:44:42.000,44.2255859375,22.9755859375,,,,,,
2023/08/10 12:44:45.000,44.2197265625,22.98046875,,,,,,
2023/08/10 12:44:48.000,,,,,,18.5517578125,24.0986328125,
2023/08/10 12:44:52.000,,,,,,18.5419921875,24.0849609375,
2023/08/10 12:44:55.000,44.2060546875,22.970703125,,,,18.53515625,24.0791015625,
2023/08/10 12:44:59.000,44.197265625,22.9658203125,,,,,,
2023/08/10 12:45:04.000,,22.9677734375,,,,,,
2023/08/10 12:45:07.000,44.185546875,,,,,,,
2023/08/10 12:45:08.000,,,,,,18.5439453125,24.0966796875,
2023/08/10 12:45:09.000,,,32.6064453125,24.5087890625,24.5400390625,,,
2023/08/10 12:45:10.000,44.1796875,,,,,,,
2023/08/10 12:45:14.000,44.171875,22.9716796875,,,,,,
2023/08/10 12:45:17.000,44.15625,22.9677734375,,,,,,
2023/08/10 12:45:18.000,,,,,,18.5419921875,24.0751953125,
2023/08/10 12:45:19.000,,,32.544921875,24.49609375,24.5205078125,,,
2023/08/10 12:45:20.000,44.154296875,22.970703125,,,,,,
2023/08/10 12:45:24.000,44.1513671875,22.9765625,,,,,,
2023/08/10 12:45:25.000,,,32.515625,24.4296875,,,,
2023/08/10 12:45:26.000,44.146484375,22.9677734375,,,,,,
2023/08/10 12:45:29.000,44.142578125,22.9658203125,,,,,,
2023/08/10 12:45:32.000,,,32.46875,24.4501953125,24.498046875,,,
2023/08/10 12:45:33.000,44.1337890625,22.9638671875,,,,,,
2023/08/10 12:45:37.000,44.1083984375,22.9580078125,,,,,,
2023/08/10 12:45:43.000,44.099609375,22.958984375,,,,,,
2023/08/10 12:45:47.000,44.0751953125,22.9619140625,,,,,,
2023/08/10 12:45:53.000,44.0693359375,22.9521484375,,,,,,
2023/08/10 12:45:58.000,44.0703125,22.9462890625,,,,,,
2023/08/10 12:46:03.000,44.048828125,22.9443359375,,,,,,
2023/08/10 12:46:07.000,44.0439453125,22.9462890625,,,,,,
2023/08/10 12:46:09.000,,,32.3427734375,24.404296875,24.3740234375,,,
2023/08/10 12:46:11.000,44.0322265625,22.9443359375,,,,,,
2023/08/10 12:46:16.000,44.0166015625,22.9375,,,,,,
2023/08/10 12:46:18.000,,,32.248046875,24.5029296875,24.40234375,,,
2023/08/10 12:46:19.000,,,,24.5830078125,24.4560546875,,,
2023/08/10 12:46:21.000,42.953125,22.9345703125,,,,,,
2023/08/10 12:46:24.000,,,,,,18.5546875,24.0400390625,
2023/08/10 12:46:25.000,41.5556640625,22.935546875,,,,,,
2023/08/10 12:46:27.000,40.7587890625,22.94140625,,,,,,
2023/08/10 12:46:33.000,38.2177734375,22.939453125,,,,,,
2023/08/10 12:46:37.000,36.021484375,22.9345703125,,,,,,
2023/08/10 12:46:39.000,,,32.1591796875,25.3603515625,25.1865234375,,,
2023/08/10 12:46:41.000,34.2392578125,22.9365234375,,,,,,
2023/08/10 12:46:45.000,32.0849609375,,,,,,,
2023/08/10 12:46:50.000,30.9970703125,22.931640625,,,,,,
2023/08/10 12:46:55.000,30.119140625,22.9345703125,,,,,,
2023/08/10 12:46:59.000,29.7373046875,22.9365234375,,,,,,
2023/08/10 12:47:05.000,29.3095703125,22.9345703125,,,,,,
2023/08/10 12:47:09.000,29.0546875,22.9443359375,,,,,,
2023/08/10 12:47:12.000,,,,,,18.53515625,24.3466796875,
2023/08/10 12:47:13.000,28.8662109375,22.94140625,,,,,,
2023/08/10 12:47:17.000,28.6572265625,22.9501953125,,,,,,
2023/08/10 12:47:24.000,28.447265625,22.9482421875,,,,,,
2023/08/10 12:47:26.000,,,31.8701171875,25.2158203125,25.173828125,,,
2023/08/10 12:47:27.000,,,31.8359375,,25.146484375,,,
2023/08/10 12:47:28.000,28.2958984375,22.9609375,,,,,,
2023/08/10 12:47:33.000,28.1416015625,22.9580078125,,,,,,
2023/08/10 12:47:37.000,28.0458984375,22.9638671875,,,,,,
2023/08/10 12:47:43.000,27.8662109375,22.9697265625,,,,,,
2023/08/10 12:47:45.000,,,31.5048828125,25.0419921875,25.0771484375,,,
2023/08/10 12:47:46.000,27.806640625,22.970703125,,,,,,
2023/08/10 12:47:49.000,27.740234375,22.966796875,,,,,,
2023/08/10 12:47:54.000,,,,,,18.5341796875,,
2023/08/10 12:47:56.000,,,,,,,24.3388671875,
2023/08/10 12:47:58.000,27.5400390625,22.9892578125,,,,18.525390625,24.326171875,
2023/08/10 12:48:03.000,27.4423828125,22.984375,,,,,,
2023/08/10 12:48:06.000,,,,,,18.529296875,24.3134765625,
2023/08/10 12:48:08.000,,,,,,18.5302734375,24.3291015625,
2023/08/10 12:48:12.000,,,,,,18.529296875,24.3154296875,
2023/08/10 12:48:14.000,,,,,,18.53515625,24.30859375,
2023/08/10 12:48:16.000,,,,,,18.5283203125,24.2802734375,
2023/08/10 12:48:19.000,,,,,,18.529296875,24.2763671875,
2023/08/10 12:48:23.000,,,,,,18.5302734375,24.267578125,
2023/08/10 12:48:24.000,27.080078125,22.9990234375,,,,,,
2023/08/10 12:48:27.000,27.04296875,22.9921875,,,,,,
2023/08/10 12:48:28.000,,,,,,18.525390625,24.2841796875,
2023/08/10 12:48:30.000,,,,,,18.5263671875,24.2470703125,
2023/08/10 12:48:34.000,,,,,,18.525390625,24.2421875,
2023/08/10 12:48:36.000,,,,,,,24.2431640625,
2023/08/10 12:48:38.000,,,,,,18.5205078125,24.2216796875,
2023/08/10 12:48:42.000,,,,,,18.5263671875,24.19921875,
2023/08/10 12:48:44.000,,,,,,18.5283203125,24.2041015625,
2023/08/10 12:48:47.000,,,,,,18.51953125,24.201171875,
2023/08/10 12:48:49.000,,,,,,18.5244140625,24.1845703125,
2023/08/10 12:48:54.000,,,,,,18.5166015625,24.2041015625,
2023/08/10 12:48:56.000,,,,,,18.5234375,24.1689453125,
2023/08/10 12:48:58.000,26.6044921875,22.9990234375,,,,18.525390625,24.1552734375,
2023/08/10 12:49:03.000,26.54296875,,,,,,,
2023/08/10 12:49:06.000,,,,,,18.5283203125,24.1279296875,
2023/08/10 12:49:08.000,,,,,,18.5244140625,24.1103515625,
2023/08/10 12:49:10.000,,,,,,,24.1162109375,
2023/08/10 12:49:12.000,26.4169921875,22.9931640625,,,,,,
2023/08/10 12:49:16.000,26.3779296875,22.9921875,,,,,,
2023/08/10 12:49:18.000,,,29.1728515625,24.587890625,24.6015625,,,
2023/08/10 12:49:19.000,,,29.0244140625,,24.5810546875,,,
2023/08/10 12:49:20.000,26.3388671875,22.9970703125,,,,,,
2023/08/10 12:49:24.000,26.2919921875,22.9990234375,,,,,,
2023/08/10 12:49:27.000,26.2568359375,23.0048828125,,,,,,
2023/08/10 12:49:29.000,,,,,,18.525390625,24.0439453125,
2023/08/10 12:49:34.000,26.1767578125,23.001953125,,,,18.5234375,24.033203125,
2023/08/10 12:49:37.000,26.154296875,22.990234375,,,,,,
2023/08/10 12:49:40.000,,,,,,,24.0224609375,
2023/08/10 12:49:42.000,,,28.4423828125,24.4501953125,24.494140625,,,
2023/08/10 12:49:43.000,26.0771484375,22.9853515625,,,,,,
2023/08/10 12:49:44.000,,,,,,18.5244140625,24.0029296875,
2023/08/10 12:49:46.000,,,,,,18.5205078125,23.9931640625,
2023/08/10 12:49:48.000,,,,,,18.5234375,23.9873046875,
2023/08/10 12:49:49.000,,,28.3095703125,24.400390625,24.4697265625,,,
2023/08/10 12:49:50.000,26.01171875,22.98828125,,,,,,
2023/08/10 12:49:54.000,25.98046875,22.9814453125,,,,,,
2023/08/10 12:49:57.000,25.9462890625,22.98046875,,,,,,
2023/08/10 12:50:04.000,25.8740234375,,,,,,,
2023/08/10 12:50:06.000,,,27.916015625,24.3369140625,24.40234375,,,
2023/08/10 12:50:07.000,,,,24.337890625,24.3876953125,,,
2023/08/10 12:50:08.000,25.8369140625,22.9765625,,,,,,
2023/08/10 12:50:13.000,25.7841796875,22.990234375,,,,,,
2023/08/10 12:50:16.000,25.7548828125,22.9697265625,,,,18.5283203125,23.875,
2023/08/10 12:50:19.000,25.7392578125,22.9677734375,,,,,,
2023/08/10 12:50:25.000,25.673828125,22.97265625,,,,,,
2023/08/10 12:50:29.000,25.640625,22.9541015625,,,,,,
2023/08/10 12:50:35.000,25.57421875,22.9697265625,,,,,,
2023/08/10 12:50:37.000,,,27.26953125,24.1591796875,24.1728515625,,,
2023/08/10 12:50:38.000,25.552734375,22.9609375,,,,,,
2023/08/10 12:50:43.000,25.5087890625,22.95703125,,,,,,
2023/08/10 12:50:44.000,,,,,,18.5341796875,23.7763671875,
2023/08/10 12:50:46.000,,,,,,18.5322265625,23.755859375,
2023/08/10 12:50:48.000,,,,,,18.525390625,23.7392578125,
2023/08/10 12:50:50.000,,,,,,18.5263671875,23.693359375,
2023/08/10 12:50:54.000,,,,,,,23.73046875,
2023/08/10 12:50:56.000,,,,,,18.521484375,23.7060546875,
2023/08/10 12:50:57.000,,,26.8671875,24.0078125,24.03515625,,,
2023/08/10 12:50:58.000,25.359375,22.923828125,,,,,,
2023/08/10 12:51:03.000,25.3251953125,22.92578125,,,,,,
2023/08/10 12:51:04.000,,,,,,,23.6884765625,
2023/08/10 12:51:05.000,,,26.73046875,24.0185546875,23.99609375,,,
2023/08/10 12:51:06.000,25.30859375,22.9130859375,,,,,,
2023/08/10 12:51:08.000,,,,,,18.5322265625,23.6689453125,
2023/08/10 12:51:10.000,,,,,,18.5263671875,23.658203125,
2023/08/10 12:51:13.000,,,26.61328125,23.9619140625,23.9501953125,,,
2023/08/10 12:51:14.000,25.2294921875,22.9072265625,,,,,,
2023/08/10 12:51:17.000,25.21484375,22.8955078125,,,,,,
2023/08/10 12:51:19.000,,,26.49609375,23.9462890625,23.9365234375,,,
2023/08/10 12:51:20.000,25.177734375,,,,,,,
2023/08/10 12:51:24.000,25.146484375,22.8984375,,,,,,
2023/08/10 12:51:28.000,25.12890625,22.8876953125,,,,,,
2023/08/10 12:51:29.000,,,,,,18.5380859375,23.5751953125,
2023/08/10 12:51:30.000,25.1318359375,,,,,,,
2023/08/10 12:51:32.000,,,26.267578125,23.9091796875,23.875,,,
2023/08/10 12:51:33.000,25.0888671875,22.8798828125,,,,,,
2023/08/10 12:51:38.000,25.052734375,22.8837890625,,,,,,
2023/08/10 12:51:43.000,25.009765625,22.87109375,,,,,,
2023/08/10 12:51:45.000,,,26.06640625,23.8369140625,23.822265625,,,
2023/08/10 12:51:46.000,24.9794921875,22.8671875,,,,,,
2023/08/10 12:51:49.000,24.96875,22.8583984375,,,,,,
2023/08/10 12:51:55.000,24.9130859375,22.8447265625,,,,,,
2023/08/10 12:51:59.000,24.8857421875,22.84765625,,,,,,
2023/08/10 12:52:05.000,24.8369140625,22.841796875,,,,,,
2023/08/10 12:52:07.000,,,25.75,23.6865234375,23.666015625,,,
2023/08/10 12:52:08.000,24.8125,22.8349609375,,,,,,
2023/08/10 12:52:10.000,,,,,,18.529296875,23.400390625,
2023/08/10 12:52:12.000,,,25.64453125,23.646484375,23.6494140625,,,
2023/08/10 12:52:13.000,24.7763671875,22.8193359375,,,,,,
2023/08/10 12:52:14.000,,,,,,18.525390625,23.3603515625,
2023/08/10 12:52:15.000,,,25.6337890625,23.6279296875,23.6318359375,,,
2023/08/10 12:52:16.000,24.7646484375,22.8056640625,,,,,,
2023/08/10 12:52:19.000,24.732421875,22.8037109375,,,,,,
2023/08/10 12:52:22.000,,,25.5087890625,23.6220703125,23.625,,,
2023/08/10 12:52:23.000,24.7021484375,22.8017578125,,,,,,
2023/08/10 12:52:24.000,,,,,,18.517578125,23.341796875,
2023/08/10 12:52:26.000,,,,,,18.515625,23.3564453125,
2023/08/10 12:52:28.000,,,,,,18.5263671875,23.3203125,
2023/08/10 12:52:30.000,,,,,,18.5322265625,23.330078125,
2023/08/10 12:52:34.000,24.6318359375,22.7822265625,,,,18.5126953125,23.3115234375,
2023/08/10 12:52:37.000,24.607421875,22.7744140625,,,,,,
2023/08/10 12:52:42.000,24.5732421875,22.7607421875,,,,,,
2023/08/10 12:52:45.000,24.5419921875,22.7587890625,,,,,,
2023/08/10 12:52:46.000,,,,,,18.5087890625,23.2431640625,
2023/08/10 12:52:48.000,,,,,,18.51953125,23.2470703125,
2023/08/10 12:52:50.000,,,,,,18.51171875,23.2294921875,
2023/08/10 12:52:54.000,,,,,,18.513671875,23.1953125,
2023/08/10 12:52:56.000,,,,,,18.515625,23.2197265625,
2023/08/10 12:52:58.000,,,,,,18.51953125,23.21484375,
2023/08/10 12:53:00.000,24.44140625,22.734375,,,,18.515625,23.2080078125,
2023/08/10 12:53:03.000,,,25.0185546875,23.46484375,23.4501953125,,,
2023/08/10 12:53:04.000,24.416015625,22.7265625,,,,,,
2023/08/10 12:53:07.000,24.396484375,22.7236328125,,,,,,
2023/08/10 12:53:09.000,,,24.916015625,23.4482421875,23.4150390625,,,
2023/08/10 12:53:10.000,24.3828125,22.716796875,,,,,,
2023/08/10 12:53:15.000,24.3603515625,22.712890625,,,,,,
2023/08/10 12:53:19.000,24.3251953125,22.7060546875,,,,,,
2023/08/10 12:53:20.000,,,,,,18.517578125,23.154296875,
2023/08/10 12:53:24.000,,,,,,18.5166015625,23.08984375,
2023/08/10 12:53:26.000,,,,,,18.517578125,23.1015625,
2023/08/10 12:53:27.000,,,24.73046875,23.34765625,23.3369140625,,,
2023/08/10 12:53:28.000,24.2666015625,22.6884765625,,,,,,
2023/08/10 12:53:33.000,24.2470703125,22.6689453125,,,,,,
2023/08/10 12:53:37.000,24.2080078125,,,,,,,
2023/08/10 12:53:39.000,,,24.62109375,23.2998046875,23.25,,,
2023/08/10 12:53:40.000,24.1943359375,22.6611328125,,,,,,
2023/08/10 12:53:45.000,24.171875,22.6484375,,,,,,
2023/08/10 12:53:47.000,24.150390625,22.642578125,,,,,,
2023/08/10 12:53:53.000,24.1064453125,22.6142578125,,,,,,
2023/08/10 12:53:57.000,24.087890625,22.60546875,,,,,,
2023/08/10 12:53:59.000,,,24.380859375,23.162109375,23.142578125,,,
2023/08/10 12:54:00.000,24.072265625,22.6083984375,,,,,,
2023/08/10 12:54:04.000,,,,,,18.515625,22.943359375,
2023/08/10 12:54:06.000,24.03125,,,,,18.5048828125,22.931640625,
2023/08/10 12:54:09.000,24.0185546875,22.6005859375,,,,,,
2023/08/10 12:54:14.000,,,,,,18.5107421875,22.9072265625,
2023/08/10 12:54:16.000,,,,,,18.51171875,22.8916015625,
2023/08/10 12:54:18.000,23.974609375,22.5810546875,,,,18.515625,22.8740234375,
2023/08/10 12:54:23.000,23.94140625,22.5732421875,,,,,,
2023/08/10 12:54:26.000,,,,,,18.51953125,22.8623046875,
2023/08/10 12:54:28.000,,,,,,18.5205078125,22.8603515625,
2023/08/10 12:54:30.000,,,,,,18.5078125,,
2023/08/10 12:54:33.000,,,24.0791015625,23.046875,23.0224609375,,,
2023/08/10 12:54:34.000,23.8759765625,22.548828125,,,,,,
2023/08/10 12:54:37.000,23.8662109375,22.54296875,,,,,,
2023/08/10 12:54:40.000,,,,,,18.5068359375,22.8232421875,
2023/08/10 12:54:42.000,,,24.001953125,23.017578125,22.984375,,,
2023/08/10 12:54:43.000,23.8310546875,22.5341796875,,,,,,
2023/08/10 12:54:44.000,,,,,,18.517578125,22.794921875,
2023/08/10 12:54:45.000,,,,23.0322265625,22.955078125,,,
2023/08/10 12:54:46.000,23.8193359375,22.529296875,,,,,,
2023/08/10 12:54:48.000,,,,,,18.5126953125,22.7841796875,
2023/08/10 12:54:50.000,,,,,,18.513671875,22.7705078125,
2023/08/10 12:54:52.000,,,23.923828125,22.98828125,22.9287109375,,,
2023/08/10 12:54:53.000,23.7822265625,22.5166015625,,,,,,
2023/08/10 12:54:54.000,,,,,,,22.7646484375,
2023/08/10 12:54:56.000,,,,,,18.51171875,22.7568359375,
2023/08/10 12:54:58.000,,,,,,18.5126953125,,
2023/08/10 12:55:00.000,,,,,,18.517578125,22.7705078125,
2023/08/10 12:55:04.000,,,,,,18.513671875,22.7216796875,
2023/08/10 12:55:06.000,,,,,,18.4990234375,22.7099609375,
2023/08/10 12:55:08.000,,,,,,18.515625,22.7080078125,
2023/08/10 12:55:10.000,,,,,,18.51171875,22.6923828125,
2023/08/10 12:55:15.000,23.66015625,22.4716796875,,,,18.50390625,22.6689453125,
2023/08/10 12:55:19.000,23.6474609375,22.4658203125,,,,,,
2023/08/10 12:55:24.000,23.6142578125,22.451171875,,,,18.5068359375,22.642578125,
2023/08/10 12:55:27.000,23.6005859375,22.4462890625,,,,,,
2023/08/10 12:55:31.000,23.58203125,22.4423828125,,,,,,
2023/08/10 12:55:35.000,23.5615234375,22.4287109375,,,,,,
2023/08/10 12:55:39.000,23.5361328125,22.4208984375,,,,,,
2023/08/10 12:55:40.000,,,,,,18.498046875,22.5908203125,
2023/08/10 12:55:44.000,,,,,,18.5068359375,22.5703125,
2023/08/10 12:55:46.000,,,,,,18.5107421875,22.564453125,
2023/08/10 12:55:48.000,,,,,,18.5048828125,22.58203125,
2023/08/10 12:55:50.000,,,,,,18.5029296875,22.5556640625,
2023/08/10 12:55:54.000,,,,,,18.5166015625,22.52734375,
2023/08/10 12:55:56.000,,,,,,18.51171875,22.537109375,
2023/08/10 12:55:58.000,,,23.4267578125,22.7265625,22.6865234375,,,
2023/08/10 12:55:59.000,23.443359375,22.376953125,,,,,,
2023/08/10 12:56:00.000,,,,,,18.5107421875,22.533203125,
2023/08/10 12:56:04.000,,,,,,18.5068359375,22.5205078125,
2023/08/10 12:56:05.000,,,23.3759765625,22.7099609375,22.62109375,,,
2023/08/10 12:56:06.000,23.412109375,22.365234375,,,,,,
2023/08/10 12:56:08.000,,,,,,18.501953125,22.490234375,
2023/08/10 12:56:10.000,23.39453125,22.359375,,,,18.5126953125,22.482421875,
2023/08/10 12:56:14.000,23.3720703125,22.34765625,,,,,,
2023/08/10 12:56:16.000,,,,,,18.5087890625,22.4638671875,
2023/08/10 12:56:18.000,,,,,,18.5107421875,22.458984375,
2023/08/10 12:56:19.000,,,23.287109375,22.666015625,22.599609375,,,
2023/08/10 12:56:20.000,23.34765625,22.3388671875,,,,,,
2023/08/10 12:56:24.000,,,,,,18.5078125,22.4384765625,
2023/08/10 12:56:26.000,,,,,,18.5068359375,22.4150390625,
2023/08/10 12:56:28.000,,,,,,18.5107421875,22.4384765625,
2023/08/10 12:56:30.000,,,,,,18.5048828125,22.4169921875,
2023/08/10 12:56:33.000,,,23.146484375,22.572265625,22.5087890625,,,
2023/08/10 12:56:34.000,23.275390625,22.298828125,,,,,,
2023/08/10 12:56:37.000,23.2666015625,22.29296875,,,,,,
2023/08/10 12:56:40.000,23.24609375,22.2861328125,,,,18.513671875,22.3984375,
2023/08/10 12:56:41.000,,,23.1025390625,22.587890625,22.5068359375,,,
2023/08/10 12:56:43.000,23.2412109375,22.2822265625,,,,,,
2023/08/10 12:56:46.000,,,,,,18.5029296875,22.384765625,
2023/08/10 12:56:48.000,,,,,,,22.341796875,
2023/08/10 12:56:49.000,,,23.0498046875,22.5244140625,22.5087890625,,,
2023/08/10 12:56:50.000,23.193359375,22.263671875,,,,,,
2023/08/10 12:56:54.000,,,,,,18.5107421875,22.3232421875,
2023/08/10 12:56:56.000,,,,,,18.5068359375,22.33203125,
2023/08/10 12:56:58.000,,,,,,18.50390625,22.3251953125,
2023/08/10 12:57:00.000,,,,,,18.513671875,22.341796875,
2023/08/10 12:57:02.000,,,22.9833984375,22.5009765625,22.4375,,,
2023/08/10 12:57:04.000,23.1494140625,22.2421875,,,,,,
2023/08/10 12:57:05.000,,,,,,18.50390625,22.2890625,
2023/08/10 12:57:06.000,23.140625,22.2314453125,,,,,,
2023/08/10 12:57:09.000,23.138671875,22.224609375,,,,,,
2023/08/10 12:57:11.000,,,22.9306640625,22.455078125,22.4033203125,,,
2023/08/10 12:57:13.000,23.1103515625,22.2109375,,,,,,
2023/08/10 12:57:16.000,,,,,,,22.2685546875,
2023/08/10 12:57:17.000,23.083984375,22.2021484375,,,,,,
2023/08/10 12:57:19.000,23.0888671875,22.2099609375,,,,,,
2023/08/10 12:57:21.000,,,22.8896484375,22.400390625,22.33203125,,,
2023/08/10 12:57:23.000,23.0634765625,22.189453125,,,,,,
2023/08/10 12:57:24.000,,,,,,,22.2255859375,
2023/08/10 12:57:25.000,,,22.8544921875,22.380859375,22.3291015625,,,
2023/08/10 12:57:26.000,23.048828125,22.18359375,,,,,,
2023/08/10 12:57:28.000,,,,,,18.5048828125,22.2041015625,
2023/08/10 12:57:30.000,23.0361328125,22.1689453125,,,,18.5087890625,22.2060546875,
2023/08/10 12:57:34.000,23.01171875,22.1640625,,,,,,
2023/08/10 12:57:36.000,,,,,,18.50390625,22.1728515625,
2023/08/10 12:57:38.000,,,,,,18.5068359375,22.19921875,
2023/08/10 12:57:40.000,,,,,,18.5126953125,22.1982421875,
2023/08/10 12:57:45.000,,,,,,18.5029296875,22.1728515625,
2023/08/10 12:57:47.000,,,,,,18.515625,22.16796875,
2023/08/10 12:57:48.000,,,22.76953125,22.3330078125,22.296875,,,
2023/08/10 12:57:49.000,,,22.7236328125,,22.28515625,,,
2023/08/10 12:57:50.000,22.95703125,22.1318359375,,,,,,
2023/08/10 12:57:55.000,22.9306640625,22.1279296875,,,,,,
2023/08/10 12:57:57.000,,,22.6826171875,22.3056640625,22.2451171875,,,
2023/08/10 12:57:58.000,22.921875,22.1123046875,,,,,,
2023/08/10 12:58:01.000,22.9189453125,22.109375,,,,,,
2023/08/10 12:58:04.000,,,22.6357421875,22.287109375,22.203125,,,
2023/08/10 12:58:05.000,,,,22.302734375,22.2587890625,,,
2023/08/10 12:58:06.000,22.88671875,22.1005859375,,,,,,
2023/08/10 12:58:09.000,22.8759765625,22.09375,,,,,,
2023/08/10 12:58:15.000,22.86328125,22.0830078125,,,,,,
2023/08/10 12:58:16.000,,,,,,18.5166015625,22.0888671875,
2023/08/10 12:58:18.000,,,,,,18.5107421875,22.080078125,
2023/08/10 12:58:20.000,,,,,,18.515625,22.05859375,
2023/08/10 12:58:24.000,,,,,,18.5126953125,22.0703125,
2023/08/10 12:58:26.000,,,,,,18.515625,22.0107421875,
2023/08/10 12:58:28.000,,,,,,18.5068359375,22.0205078125,
2023/08/10 12:58:30.000,22.79296875,22.046875,,,,18.517578125,22.015625,
2023/08/10 12:58:35.000,22.783203125,,,,,,,
